100,14390,132.99,228.6,106.57,188.11,234.94,37.278,259.64
101,14671,133.25,228.36,108.01,187.13,234.93,37.283,258.5
102,13789,133.03,228.23,109.91,185.89,234.95,37.283,257.53
103,13736,134.17,228.31,109.47,187.18,234.93,37.599,257.82
104,14456,134.9,227.99,111.16,186.46,234.86,37.583,256.28
105,15867,134.26,227.32,113.67,184.2,234.74,37.329,254.49
106,17463,134.01,227.03,115.24,183.1,234.66,37.223,253.55
107,18892,133.77,226.33,119.34,180.17,234.61,36.935,250.75
108,20026,133.98,226.11,119.32,180.22,234.58,37.005,250.67
109,22470,134.48,225.73,119.9,180.23,234.5,37.069,250.17
110,24156,134.88,224.73,124.33,177.69,234.41,36.771,247.02
111,25948,134.31,224.26,125,177.07,234.38,36.722,246.96
112,26375,133.82,224.15,125.37,176.6,234.39,36.706,246.97
113,26148,133.48,223.74,127.93,174.77,234.39,36.551,245.48
114,26228,132.27,223.53,128.32,173.98,234.37,36.524,245.97
115,26421,132.26,223.54,129.18,173.42,234.41,36.557,245.52
116,26604,135.03,222.53,137.93,169.53,234.46,36.067,238.63
117,27448,138.71,221.67,145.65,166.87,234.48,35.738,232.14
118,28319,144.54,220.74,155.53,164.24,234.52,35.428,223.54
119,28339,154.59,219.71,169.88,161.17,234.59,35.051,210.29
120,27981,163.12,218.83,181.22,159.2,234.63,34.81,199.74
121,26960,174.11,218.69,192.35,158.08,234.7,34.74,187.63
122,25405,184.32,218.61,201.17,157.61,234.69,34.798,177.01
123,24537,192.7,218.9,206.91,157.67,234.68,34.994,168.81
124,24065,220.77,218.44,227.96,156.71,234.68,35.003,139.81
125,23427,267.48,217.79,259.75,155.35,234.69,34.877,91.669
126,22836,300,217.09,278.98,154.88,234.66,34.952,58.761
127,22350,300,216.53,278.44,155.08,234.61,35.177,59.187
128,21117,300,216.12,278.08,155.27,234.56,35.389,59.565
129,20660,300,215.71,278.63,155.35,234.52,35.574,59.802
130,20383,300,215.45,279.67,155.34,234.53,35.745,59.93
131,20250,300,215.34,281.94,154.92,234.58,35.831,59.58
132,19854,300,215.65,283.69,154.6,234.64,35.933,59.302
133,19798,300,216.05,284.62,154.43,234.69,36.066,59.187
134,19999,300,216.1,286.28,154.09,234.73,36.16,58.899
135,20192,300,215.52,289.1,153.49,234.75,36.152,58.295
136,20148,300,214.99,291.61,153.02,234.78,36.187,57.855
137,20306,300,214.48,294.08,152.62,234.81,36.247,57.518
138,19580,300,214.27,296.43,152.21,234.87,36.313,57.188
139,19128,300,214.02,299.44,151.69,234.94,36.329,56.7
140,18405,300,213.68,301.56,151.47,235,36.383,56.514
141,18145,300,213.22,304.38,151.07,235.05,36.407,56.152
142,17765,300,212.64,306.45,150.79,235.09,36.462,55.939
143,16810,300,212.55,306.76,150.89,235.15,36.593,56.101
144,15769,300,212.38,307.7,150.94,235.21,36.718,56.21
145,14531,300,211.89,309.1,150.93,235.24,36.826,56.263
146,13562,300,211.45,310.49,150.91,235.3,36.933,56.312
147,12897,300,211,312.43,150.74,235.38,37.022,56.225
148,12494,300,210.77,313.97,150.65,235.46,37.129,56.211
149,12267,300,210.32,315.45,150.36,235.52,37.162,55.978
150,12253,300,209.56,316.95,150.02,235.57,37.141,55.669
151,12207,300,208.77,318.36,149.67,235.63,37.11,55.342
152,12169,300,207.63,320.65,149.18,235.69,37.031,54.885
153,11311,300,206.45,323.88,148.69,235.76,36.977,54.449
154,10971,300,204.64,328.79,148.03,235.82,36.878,53.843
155,10800,300,202.63,334.2,147.39,235.86,36.777,53.268
156,10613,300,201.03,338.33,146.92,235.92,36.726,52.881
157,9878,300,200.18,339.6,146.82,236,36.768,52.879
158,8931.6,300,199.92,337.8,147.09,236.08,36.907,53.288
159,7976,300,199.99,335.01,147.64,236.16,37.122,54.005
160,7270.1,300,199.83,331.98,148.25,236.24,37.343,54.818
161,6674.6,300,199.74,329.18,148.85,236.33,37.544,55.588
162,6537.7,300,199.53,326.74,149.3,236.42,37.688,56.17
163,6712.2,300,199.39,325.3,149.54,236.54,37.784,56.515
164,6984.4,300,198.82,325.52,149.46,236.64,37.779,56.486
165,7447.1,300,198.31,325.72,149.37,236.76,37.766,56.447
166,7717.6,300,197.74,327.28,149.07,236.89,37.687,56.147
167,7313.9,300,198.43,325.08,149.32,237.04,37.751,56.393
168,6612.9,300,199.58,321.5,149.81,237.22,37.867,56.873
169,5976.9,300,200.68,317.96,150.33,237.39,37.973,57.365
170,5530.7,300,201.33,315.65,150.7,237.55,38.048,57.704
171,5100.1,300,202.05,313.19,151.19,237.71,38.163,58.175
172,4743.9,300,202.83,310.06,151.75,237.87,38.289,58.735
173,4736.1,300,203.59,306.74,152.23,238.02,38.403,59.22
174,4959,300,204.05,304.87,152.32,238.17,38.429,59.3
175,5074.6,300,204.12,305.68,151.92,238.33,38.333,58.84
176,4802.1,300,204.31,307.18,151.39,238.52,38.222,58.235
177,4233.7,300,204.81,307.79,151.04,238.73,38.168,57.84
178,3885.5,300,205.22,307.8,150.72,238.93,38.126,57.507
179,3970.1,300,205.68,306.72,150.56,239.11,38.112,57.351
180,4207.8,300,205.79,305.56,150.46,239.28,38.096,57.273
181,4712.2,300,205.32,306.1,150.14,239.44,38.04,56.998
